junction,datetime,transition,transProb
HOR,2010-04-12 16:00:00,qDU,4.8595485252582e-05
HOR,2010-04-12 16:00:00,qTD,4.33991976739497e-06
HOR,2010-04-12 16:00:00,qTU,2.07919391276392e-05
HOR,2010-04-12 16:00:00,qUD,0.014434695477281
HOR,2010-04-12 16:00:00,qUT,0.0616387369600765
TC,2010-04-12 16:00:00,qDT,0.000138232333262554
TC,2010-04-12 16:00:00,qDU,0.000960705518249351
TC,2010-04-12 16:00:00,qTD,7.76855372730602e-05
TC,2010-04-12 16:00:00,qTU,0.000332096840263097
TC,2010-04-12 16:00:00,qUD,0.0013804885953362
TC,2010-04-12 16:00:00,qUT,0.00114841413036636
HOR,2010-04-12 16:15:00,qDT,3.88817651525187e-05
HOR,2010-04-12 16:15:00,qDU,4.8618292221473e-05
HOR,2010-04-12 16:15:00,qTD,4.33003840657216e-06
HOR,2010-04-12 16:15:00,qTU,2.08016971665539e-05
HOR,2010-04-12 16:15:00,qUD,0.0135348527241275
HOR,2010-04-12 16:15:00,qUT,0.0616596295833884
TC,2010-04-12 16:15:00,qDT,0.000138231729140207
TC,2010-04-12 16:15:00,qDU,0.000984038674575935
TC,2010-04-12 16:15:00,qTD,7.76838883195229e-05
TC,2010-04-12 16:15:00,qTU,0.000332102677497063
TC,2010-04-12 16:15:00,qUD,0.00137601573252857
TC,2010-04-12 16:15:00,qUT,0.00112323959273026
HOR,2010-04-12 16:30:00,qDT,3.88820526778061e-05
HOR,2010-04-12 16:30:00,qDU,4.86396639416427e-05
HOR,2010-04-12 16:30:00,qTD,4.32077142598215e-06
HOR,2010-04-12 16:30:00,qTU,2.08108411294139e-05
HOR,2010-04-12 16:30:00,qUD,0.0126906998845306
HOR,2010-04-12 16:30:00,qUT,0.0616798887474882
TC,2010-04-12 16:30:00,qDT,0.000138230146637189
TC,2010-04-12 16:30:00,qDU,0.00100586255612406
TC,2010-04-12 16:30:00,qTD,7.76823361826587e-05
TC,2010-04-12 16:30:00,qTU,0.000332108306941439
TC,2010-04-12 16:30:00,qUD,0.00137177302139404
TC,2010-04-12 16:30:00,qUT,0.00109873197803574
HOR,2010-04-12 16:45:00,qDT,3.88824767341851e-05
HOR,2010-04-12 16:45:00,qDU,4.86440055829671e-05
HOR,2010-04-12 16:45:00,qTD,4.31873240629143e-06
HOR,2010-04-12 16:45:00,qTU,2.08126987153564e-05
HOR,2010-04-12 16:45:00,qUD,0.0125048961515026
HOR,2010-04-12 16:45:00,qUT,0.0616982891877915
TC,2010-04-12 16:45:00,qDT,0.000138206680785247
TC,2010-04-12 16:45:00,qDU,0.00100081878529708
TC,2010-04-12 16:45:00,qTD,7.7691270442424e-05
TC,2010-04-12 16:45:00,qTU,0.000332106353415179
TC,2010-04-12 16:45:00,qUD,0.0014242990958675
TC,2010-04-12 16:45:00,qUT,0.00105676614059796
HOR,2010-04-12 17:00:00,qDT,3.88829049546277e-05
HOR,2010-04-12 17:00:00,qDU,4.86482711358069e-05
HOR,2010-04-12 17:00:00,qTD,4.31672415970582e-06
HOR,2010-04-12 17:00:00,qTU,2.08145237465822e-05
HOR,2010-04-12 17:00:00,qUD,0.0123218848482391
HOR,2010-04-12 17:00:00,qUT,0.0617168210364107
TC,2010-04-12 17:00:00,qDT,0.000138184016893426
TC,2010-04-12 17:00:00,qDU,0.000995189135646657
TC,2010-04-12 17:00:00,qTD,7.77005706142697e-05
TC,2010-04-12 17:00:00,qTU,0.000332103751455176
TC,2010-04-12 17:00:00,qUD,0.00147888761658048
TC,2010-04-12 17:00:00,qUT,0.00101649827641029
HOR,2010-04-12 17:15:00,qDT,3.88801433346054e-05
HOR,2010-04-12 17:15:00,qDU,4.86269193857577e-05
HOR,2010-04-12 17:15:00,qTD,4.32704114568495e-06
HOR,2010-04-12 17:15:00,qTU,2.08053883280161e-05
HOR,2010-04-12 17:15:00,qUD,0.0132620076117983
HOR,2010-04-12 17:15:00,qUT,0.06159992140372
TC,2010-04-12 17:15:00,qDT,0.000138131096646062
TC,2010-04-12 17:15:00,qDU,0.000926952600052058
TC,2010-04-12 17:15:00,qTD,7.77343218125242e-05
TC,2010-04-12 17:15:00,qTU,0.000332078205140155
TC,2010-04-12 17:15:00,qUD,0.00166584656572755
TC,2010-04-12 17:15:00,qUT,0.000967160239652661
HOR,2010-04-12 17:30:00,qDT,3.88769541011953e-05
HOR,2010-04-12 17:30:00,qDU,4.86041675624077e-05
HOR,2010-04-12 17:30:00,qTD,4.33814011355184e-06
HOR,2010-04-12 17:30:00,qTU,2.07956538833189e-05
HOR,2010-04-12 17:30:00,qUD,0.0142731004195386
HOR,2010-04-12 17:30:00,qUT,0.0614657597802668
TC,2010-04-12 17:30:00,qDT,0.000138083940453651
TC,2010-04-12 17:30:00,qDU,0.000862218753084458
TC,2010-04-12 17:30:00,qTD,7.77719353768047e-05
TC,2010-04-12 17:30:00,qTU,0.000332048401985292
TC,2010-04-12 17:30:00,qUD,0.0018768272748602
TC,2010-04-12 17:30:00,qUT,0.000920191563466112
HOR,2010-04-12 17:45:00,qDT,3.8869574680579e-05
HOR,2010-04-12 17:45:00,qDU,4.85550819676666e-05
HOR,2010-04-12 17:45:00,qTD,4.36229885926647e-06
HOR,2010-04-12 17:45:00,qTU,2.07746524452218e-05
HOR,2010-04-12 17:45:00,qUD,0.0164728656505191
HOR,2010-04-12 17:45:00,qUT,0.0611569600943321
TC,2010-04-12 17:45:00,qDT,0.000138011640197275
TC,2010-04-12 17:45:00,qDU,0.000729781703025545
TC,2010-04-12 17:45:00,qTD,7.78574806735288e-05
TC,2010-04-12 17:45:00,qTU,0.00033197215177967
TC,2010-04-12 17:45:00,qUD,0.00236006491417224
TC,2010-04-12 17:45:00,qUT,0.000864272284399684
HOR,2010-04-12 18:00:00,qDT,3.88615319510197e-05
HOR,2010-04-12 18:00:00,qDU,4.84979907357519e-05
HOR,2010-04-12 18:00:00,qTD,4.39016664277335e-06
HOR,2010-04-12 18:00:00,qTU,2.07502257679531e-05
HOR,2010-04-12 18:00:00,qUD,0.0190084446690905
HOR,2010-04-12 18:00:00,qUT,0.060819108072954
TC,2010-04-12 18:00:00,qDT,0.000137953566682783
TC,2010-04-12 18:00:00,qDU,0.000614737369502747
TC,2010-04-12 18:00:00,qTD,7.79633776944066e-05
TC,2010-04-12 18:00:00,qTU,0.000331875022851787
TC,2010-04-12 18:00:00,qUD,0.0029695644463219
TC,2010-04-12 18:00:00,qUT,0.000811511843881155
HOR,2010-04-12 18:15:00,qDT,3.8852579158672e-05
HOR,2010-04-12 18:15:00,qDU,4.84273126734653e-05
HOR,2010-04-12 18:15:00,qTD,4.42423697085167e-06
HOR,2010-04-12 18:15:00,qTU,2.07199859189603e-05
HOR,2010-04-12 18:15:00,qUD,0.0221055166371398
HOR,2010-04-12 18:15:00,qUT,0.0604403324627446
TC,2010-04-12 18:15:00,qDT,0.00013788304345908
TC,2010-04-12 18:15:00,qDU,0.000455560842605975
TC,2010-04-12 18:15:00,qTD,7.8202176873943e-05
TC,2010-04-12 18:15:00,qTU,0.000331648491684763
TC,2010-04-12 18:15:00,qUD,0.00436690585958607
TC,2010-04-12 18:15:00,qUT,0.000737651350230339
HOR,2010-04-12 18:30:00,qDT,3.88436678278847e-05
HOR,2010-04-12 18:30:00,qDU,4.8343657366303e-05
HOR,2010-04-12 18:30:00,qTD,4.46384191760057e-06
HOR,2010-04-12 18:30:00,qTU,2.06841937113096e-05
HOR,2010-04-12 18:30:00,qUD,0.0257016219058432
HOR,2010-04-12 18:30:00,qUT,0.0600581158128645
TC,2010-04-12 18:30:00,qDT,0.000137835836486244
TC,2010-04-12 18:30:00,qDU,0.000336078075551571
TC,2010-04-12 18:30:00,qTD,7.85491013028266e-05
TC,2010-04-12 18:30:00,qTU,0.000331312744998576
TC,2010-04-12 18:30:00,qUD,0.00642182080181645
TC,2010-04-12 18:30:00,qUT,0.000670310805869376
HOR,2010-04-12 18:45:00,qDT,3.88391321663899e-05
HOR,2010-04-12 18:45:00,qDU,4.82720030012157e-05
HOR,2010-04-12 18:45:00,qTD,4.49644007658631e-06
HOR,2010-04-12 18:45:00,qTU,2.06535361472227e-05
HOR,2010-04-12 18:45:00,qUD,0.0286578259618936
HOR,2010-04-12 18:45:00,qUT,0.059851710505966
TC,2010-04-12 18:45:00,qDT,0.000137799173312606
TC,2010-04-12 18:45:00,qDU,0.000233523084675939
TC,2010-04-12 18:45:00,qTD,7.91374230430906e-05
TC,2010-04-12 18:45:00,qTU,0.000330737634022603
TC,2010-04-12 18:45:00,qUD,0.00992667187736252
TC,2010-04-12 18:45:00,qUT,0.000590694776522496
HOR,2010-04-12 19:00:00,qDT,3.88353400174684e-05
HOR,2010-04-12 19:00:00,qDU,4.81908619766911e-05
HOR,2010-04-12 19:00:00,qTD,4.53277902073423e-06
HOR,2010-04-12 19:00:00,qTU,2.06188196832428e-05
HOR,2010-04-12 19:00:00,qUD,0.0319495095076725
HOR,2010-04-12 19:00:00,qUT,0.0596704975287488
TC,2010-04-12 19:00:00,qDT,0.000137777384759109
TC,2010-04-12 19:00:00,qDU,0.000162786779956485
TC,2010-04-12 19:00:00,qTD,8.00404233428314e-05
TC,2010-04-12 19:00:00,qTU,0.000329846290761113
TC,2010-04-12 19:00:00,qUD,0.0153182918835305
TC,2010-04-12 19:00:00,qUT,0.000520367700910529
HOR,2010-04-12 19:15:00,qDT,3.88374446174382e-05
HOR,2010-04-12 19:15:00,qDU,4.81433884367292e-05
HOR,2010-04-12 19:15:00,qTD,4.55219027468009e-06
HOR,2010-04-12 19:15:00,qTU,2.05985079671438e-05
HOR,2010-04-12 19:15:00,qUD,0.0337053430014294
HOR,2010-04-12 19:15:00,qUT,0.0597328512386821
TC,2010-04-12 19:15:00,qDT,0.000137767870189624
TC,2010-04-12 19:15:00,qDU,0.000132656109895686
TC,2010-04-12 19:15:00,qTD,8.07242312535108e-05
TC,2010-04-12 19:15:00,qTU,0.000329171764500767
TC,2010-04-12 19:15:00,qUD,0.0194001378009457
TC,2010-04-12 19:15:00,qUT,0.00046447081605424
HOR,2010-04-12 19:30:00,qDT,3.8839944498486e-05
HOR,2010-04-12 19:30:00,qDU,4.80930247252989e-05
HOR,2010-04-12 19:30:00,qTD,4.57266897602909e-06
HOR,2010-04-12 19:30:00,qTU,2.05769596811781e-05
HOR,2010-04-12 19:30:00,qUD,0.0355563966951465
HOR,2010-04-12 19:30:00,qUT,0.0598093256157504
TC,2010-04-12 19:30:00,qDT,0.000137761255572861
TC,2010-04-12 19:30:00,qDU,0.000109077204907949
TC,2010-04-12 19:30:00,qTD,8.15847881520592e-05
TC,2010-04-12 19:30:00,qTU,0.000328319507410258
TC,2010-04-12 19:30:00,qUD,0.0245323237829403
TC,2010-04-12 19:30:00,qUT,0.000414480583263409
HOR,2010-04-12 19:45:00,qDT,3.88443629357934e-05
HOR,2010-04-12 19:45:00,qDU,4.8073520861121e-05
HOR,2010-04-12 19:45:00,qTD,4.57912332694376e-06
HOR,2010-04-12 19:45:00,qTU,2.05686148862304e-05
HOR,2010-04-12 19:45:00,qUD,0.0361386197953664
HOR,2010-04-12 19:45:00,qUT,0.0599731846287398
TC,2010-04-12 19:45:00,qDT,0.000137759147445456
TC,2010-04-12 19:45:00,qDU,0.000112365536180002
TC,2010-04-12 19:45:00,qTD,8.16595600901889e-05
TC,2010-04-12 19:45:00,qTU,0.000328252255982842
TC,2010-04-12 19:45:00,qUD,0.0249792159340689
TC,2010-04-12 19:45:00,qUT,0.000369423109263495
HOR,2010-04-12 20:00:00,qDT,3.8848389821986e-05
HOR,2010-04-12 20:00:00,qDU,4.80541560612499e-05
HOR,2010-04-12 20:00:00,qTD,4.58568570519811e-06
HOR,2010-04-12 20:00:00,qTU,2.05603295904002e-05
HOR,2010-04-12 20:00:00,qUD,0.0367305421216142
HOR,2010-04-12 20:00:00,qUT,0.0601218182431761
TC,2010-04-12 20:00:00,qDT,0.000137757232672814
TC,2010-04-12 20:00:00,qDU,0.000116266554517528
TC,2010-04-12 20:00:00,qTD,8.17345446094789e-05
TC,2010-04-12 20:00:00,qTU,0.000328183982612908
TC,2010-04-12 20:00:00,qUD,0.0254274324355462
TC,2010-04-12 20:00:00,qUT,0.000329218338427656
HOR,2010-04-12 20:15:00,qDT,3.88518767236955e-05
HOR,2010-04-12 20:15:00,qDU,4.80498737791342e-05
HOR,2010-04-12 20:15:00,qTD,4.58602601148195e-06
HOR,2010-04-12 20:15:00,qTU,2.05584974013537e-05
HOR,2010-04-12 20:15:00,qUD,0.03676039745995
HOR,2010-04-12 20:15:00,qUT,0.0602557002527397
TC,2010-04-12 20:15:00,qDT,0.000137756398337338
TC,2010-04-12 20:15:00,qDU,0.000131150623133026
TC,2010-04-12 20:15:00,qTD,8.14631333825545e-05
TC,2010-04-12 20:15:00,qTU,0.000328461088625179
TC,2010-04-12 20:15:00,qUD,0.0238121211918886
TC,2010-04-12 20:15:00,qUT,0.000295160072051709
HOR,2010-04-12 20:30:00,qDT,3.88547488258361e-05
HOR,2010-04-12 20:30:00,qDU,4.80462069538002e-05
HOR,2010-04-12 20:30:00,qTD,4.58636603655909e-06
HOR,2010-04-12 20:30:00,qTU,2.0556928537595e-05
HOR,2010-04-12 20:30:00,qUD,0.0367903823644428
HOR,2010-04-12 20:30:00,qUT,0.0603659120681191
TC,2010-04-12 20:30:00,qDT,0.00013775541637235
TC,2010-04-12 20:30:00,qDU,0.000147565500737929
TC,2010-04-12 20:30:00,qTD,8.12095744033489e-05
TC,2010-04-12 20:30:00,qTU,0.000328719740303876
TC,2010-04-12 20:30:00,qUD,0.0223028059395659
TC,2010-04-12 20:30:00,qUT,0.000264687821900934
HOR,2010-04-12 20:45:00,qDT,3.88571093511541e-05
HOR,2010-04-12 20:45:00,qDU,4.80473799856093e-05
HOR,2010-04-12 20:45:00,qTD,4.58485419227192e-06
HOR,2010-04-12 20:45:00,qTU,2.05574304232661e-05
HOR,2010-04-12 20:45:00,qUD,0.0366532030628774
HOR,2010-04-12 20:45:00,qUT,0.0604582433171662
TC,2010-04-12 20:45:00,qDT,0.00013775510644612
TC,2010-04-12 20:45:00,qDU,0.000158307075972215
TC,2010-04-12 20:45:00,qTD,8.10465476826026e-05
TC,2010-04-12 20:45:00,qTU,0.000328884838713783
TC,2010-04-12 20:45:00,qUD,0.0213319859312436
TC,2010-04-12 20:45:00,qUT,0.000252294182048905
HOR,2010-04-12 21:00:00,qDT,3.88591328695347e-05
HOR,2010-04-12 21:00:00,qDU,4.80488815754519e-05
HOR,2010-04-12 21:00:00,qTD,4.58334596286824e-06
HOR,2010-04-12 21:00:00,qTU,2.05580728836154e-05
HOR,2010-04-12 21:00:00,qUD,0.0365164334447692
HOR,2010-04-12 21:00:00,qUT,0.0605376019632318
TC,2010-04-12 21:00:00,qDT,0.000137754725347279
TC,2010-04-12 21:00:00,qDU,0.000169186721837002
TC,2010-04-12 21:00:00,qTD,8.08914567301458e-05
TC,2010-04-12 21:00:00,qTU,0.000329041891645001
TC,2010-04-12 21:00:00,qUD,0.0204082737945191
TC,2010-04-12 21:00:00,qUT,0.000240553128236768
HOR,2010-04-12 21:15:00,qDT,3.8860766924627e-05
HOR,2010-04-12 21:15:00,qDU,4.80495863228722e-05
HOR,2010-04-12 21:15:00,qTD,4.58234529835864e-06
HOR,2010-04-12 21:15:00,qTU,2.05583744122092e-05
HOR,2010-04-12 21:15:00,qUD,0.0364256157277547
HOR,2010-04-12 21:15:00,qUT,0.0606014744531531
TC,2010-04-12 21:15:00,qDT,0.00013775467868671
TC,2010-04-12 21:15:00,qDU,0.000167496208419129
TC,2010-04-12 21:15:00,qTD,8.09045107133105e-05
TC,2010-04-12 21:15:00,qTU,0.000329028756880946
TC,2010-04-12 21:15:00,qUD,0.0204858582275171
TC,2010-04-12 21:15:00,qUT,0.00024103593529432
HOR,2010-04-12 21:30:00,qDT,3.88623927998223e-05
HOR,2010-04-12 21:30:00,qDU,4.80502952343097e-05
HOR,2010-04-12 21:30:00,qTD,4.58134635205657e-06
HOR,2010-04-12 21:30:00,qTU,2.0558677722392e-05
HOR,2010-04-12 21:30:00,qUD,0.0363349544159807
HOR,2010-04-12 21:30:00,qUT,0.0606650310528623
TC,2010-04-12 21:30:00,qDT,0.000137754620841816
TC,2010-04-12 21:30:00,qDU,0.000165629918271696
TC,2010-04-12 21:30:00,qTD,8.09180388530399e-05
TC,2010-04-12 21:30:00,qTU,0.000329015150170269
TC,2010-04-12 21:30:00,qUD,0.020566232529574
TC,2010-04-12 21:30:00,qUT,0.00024150543718353
HOR,2010-04-12 21:45:00,qDT,3.88636520923638e-05
HOR,2010-04-12 21:45:00,qDU,4.80500902469359e-05
HOR,2010-04-12 21:45:00,qTD,4.58089526406337e-06
HOR,2010-04-12 21:45:00,qTU,2.05585900178431e-05
HOR,2010-04-12 21:45:00,qUD,0.0362938825901355
HOR,2010-04-12 21:45:00,qUT,0.0607139407796259
TC,2010-04-12 21:45:00,qDT,0.000137754656765081
TC,2010-04-12 21:45:00,qDU,0.000159527890106618
TC,2010-04-12 21:45:00,qTD,8.09899334853303e-05
TC,2010-04-12 21:45:00,qTU,0.000328942523163742
TC,2010-04-12 21:45:00,qUD,0.0209942074858392
TC,2010-04-12 21:45:00,qUT,0.00024588693112475
HOR,2010-04-12 22:00:00,qDT,3.8864983543285e-05
HOR,2010-04-12 22:00:00,qDU,4.80498103085296e-05
HOR,2010-04-12 22:00:00,qTD,4.58044537091799e-06
HOR,2010-04-12 22:00:00,qTU,2.05584702452387e-05
HOR,2010-04-12 22:00:00,qUD,0.0362529006918865
HOR,2010-04-12 22:00:00,qUT,0.0607656262965346
TC,2010-04-12 22:00:00,qDT,0.000137754689227483
TC,2010-04-12 22:00:00,qDU,0.00015379621619379
TC,2010-04-12 22:00:00,qTD,8.10632068090604e-05
TC,2010-04-12 22:00:00,qTU,0.000328868512081981
TC,2010-04-12 22:00:00,qUD,0.0214304367879513
TC,2010-04-12 22:00:00,qUT,0.000250299883566104
HOR,2010-04-12 22:15:00,qDT,3.88659630343495e-05
HOR,2010-04-12 22:15:00,qDU,4.80501121217659e-05
HOR,2010-04-12 22:15:00,qTD,4.579897160572e-06
HOR,2010-04-12 22:15:00,qTU,2.0558599377064e-05
HOR,2010-04-12 22:15:00,qUD,0.0362031244639483
HOR,2010-04-12 22:15:00,qUT,0.0608038629667743
TC,2010-04-12 22:15:00,qDT,0.000137754983214618
TC,2010-04-12 22:15:00,qDU,0.000151733377332486
TC,2010-04-12 22:15:00,qTD,8.1048549581284e-05
TC,2010-04-12 22:15:00,qTU,0.000328882275881599
TC,2010-04-12 22:15:00,qUD,0.0213424247025102
TC,2010-04-12 22:15:00,qUT,0.00025565539669877
HOR,2010-04-12 22:30:00,qDT,3.88669579706728e-05
HOR,2010-04-12 22:30:00,qDU,4.80503950566832e-05
HOR,2010-04-12 22:30:00,qTD,4.57935041907289e-06
HOR,2010-04-12 22:30:00,qTU,2.05587204317359e-05
HOR,2010-04-12 22:30:00,qUD,0.0361534768653222
HOR,2010-04-12 22:30:00,qUT,0.0608426927724777
TC,2010-04-12 22:30:00,qDT,0.000137755280445724
TC,2010-04-12 22:30:00,qDU,0.000149843241470522
TC,2010-04-12 22:30:00,qTD,8.10339103724489e-05
TC,2010-04-12 22:30:00,qTU,0.000328896013597711
TC,2010-04-12 22:30:00,qUD,0.021254557000245
TC,2010-04-12 22:30:00,qUT,0.000261059384017355
HOR,2010-04-12 22:45:00,qDT,3.88677931361485e-05
HOR,2010-04-12 22:45:00,qDU,4.80522467459829e-05
HOR,2010-04-12 22:45:00,qTD,4.57820083920721e-06
HOR,2010-04-12 22:45:00,qTU,2.05595126833348e-05
HOR,2010-04-12 22:45:00,qUD,0.036049401263217
HOR,2010-04-12 22:45:00,qUT,0.060875968330744
TC,2010-04-12 22:45:00,qDT,0.000137755876218204
TC,2010-04-12 22:45:00,qDU,0.000153032320508128
TC,2010-04-12 22:45:00,qTD,8.08913712955119e-05
TC,2010-04-12 22:45:00,qTU,0.000329037691786354
TC,2010-04-12 22:45:00,qUD,0.0204039786822902
TC,2010-04-12 22:45:00,qUT,0.000266236773605229
HOR,2010-04-12 23:00:00,qDT,3.88686418106055e-05
HOR,2010-04-12 23:00:00,qDU,4.80540768665099e-05
HOR,2010-04-12 23:00:00,qTD,4.57705470775123e-06
HOR,2010-04-12 23:00:00,qTU,2.05602957066603e-05
HOR,2010-04-12 23:00:00,qUD,0.035945631181747
HOR,2010-04-12 23:00:00,qUT,0.0609097612138473
TC,2010-04-12 23:00:00,qDT,0.000137756492322645
TC,2010-04-12 23:00:00,qDU,0.000156225469128767
TC,2010-04-12 23:00:00,qTD,8.07549834048085e-05
TC,2010-04-12 23:00:00,qTU,0.000329173211013237
TC,2010-04-12 23:00:00,qUD,0.0195899088025168
TC,2010-04-12 23:00:00,qUT,0.000271461410476161
HOR,2010-04-12 23:15:00,qDT,3.88694191112401e-05
HOR,2010-04-12 23:15:00,qDU,4.80586475179251e-05
HOR,2010-04-12 23:15:00,qTD,4.57476656843239e-06
HOR,2010-04-12 23:15:00,qTU,2.05622512754966e-05
HOR,2010-04-12 23:15:00,qUD,0.0357386836515201
HOR,2010-04-12 23:15:00,qUT,0.0609419352593858
TC,2010-04-12 23:15:00,qDT,0.000137757485979068
TC,2010-04-12 23:15:00,qDU,0.000163886207122997
TC,2010-04-12 23:15:00,qTD,8.05117435763085e-05
TC,2010-04-12 23:15:00,qTU,0.000329415480608898
TC,2010-04-12 23:15:00,qUD,0.0181379681240195
TC,2010-04-12 23:15:00,qUT,0.000277311393375184
HOR,2010-04-12 23:30:00,qDT,3.88701911993381e-05
HOR,2010-04-12 23:30:00,qDU,4.80631943338457e-05
HOR,2010-04-12 23:30:00,qTD,4.57249085741301e-06
HOR,2010-04-12 23:30:00,qTU,2.05641966462339e-05
HOR,2010-04-12 23:30:00,qUD,0.0355328472717773
HOR,2010-04-12 23:30:00,qUT,0.0609738982053463
TC,2010-04-12 23:30:00,qDT,0.000137758530962774
TC,2010-04-12 23:30:00,qDU,0.000171503201740586
TC,2010-04-12 23:30:00,qTD,8.02873412433804e-05
TC,2010-04-12 23:30:00,qTU,0.000329638893126702
TC,2010-04-12 23:30:00,qUD,0.0167979643454689
TC,2010-04-12 23:30:00,qUT,0.000283278866866957
HOR,2010-04-12 23:45:00,qDT,3.88709742470372e-05
HOR,2010-04-12 23:45:00,qDU,4.80719878684088e-05
HOR,2010-04-12 23:45:00,qTD,4.56839348438865e-06
HOR,2010-04-12 23:45:00,qTU,2.05679589900587e-05
HOR,2010-04-12 23:45:00,qUD,0.0351623578039408
HOR,2010-04-12 23:45:00,qUT,0.0610080844155311
TC,2010-04-12 23:45:00,qDT,0.000137760499709236
TC,2010-04-12 23:45:00,qDU,0.000185671146383003
TC,2010-04-12 23:45:00,qTD,7.99324691703503e-05
TC,2010-04-12 23:45:00,qTU,0.000329992093856433
TC,2010-04-12 23:45:00,qUD,0.0146781200246275
TC,2010-04-12 23:45:00,qUT,0.000293357416880463
HOR,2010-04-13 00:00:00,qDT,3.88717142353426e-05
HOR,2010-04-13 00:00:00,qDU,4.8080730889102e-05
HOR,2010-04-13 00:00:00,qTD,4.56433614700452e-06
HOR,2010-04-13 00:00:00,qTU,2.05716997213472e-05
HOR,2010-04-13 00:00:00,qUD,0.0347954519206847
HOR,2010-04-13 00:00:00,qUT,0.0610405768455147
TC,2010-04-13 00:00:00,qDT,0.000137762663539735
TC,2010-04-13 00:00:00,qDU,0.00020007696076908
TC,2010-04-13 00:00:00,qTD,7.9623415415331e-05
TC,2010-04-13 00:00:00,qTU,0.000330299420603676
TC,2010-04-13 00:00:00,qUD,0.0128312158972627
TC,2010-04-13 00:00:00,qUT,0.000303769422862014
HOR,2010-04-13 00:15:00,qDT,3.88726538886575e-05
HOR,2010-04-13 00:15:00,qDU,4.80989844282082e-05
HOR,2010-04-13 00:15:00,qTD,4.55612427489344e-06
HOR,2010-04-13 00:15:00,qTU,2.05795095604329e-05
HOR,2010-04-13 00:15:00,qUD,0.0340528445926555
HOR,2010-04-13 00:15:00,qUT,0.061084865837989
TC,2010-04-13 00:15:00,qDT,0.000137767919445853
TC,2010-04-13 00:15:00,qDU,0.000233194396635829
TC,2010-04-13 00:15:00,qTD,7.91257824210529e-05
TC,2010-04-13 00:15:00,qTU,0.000330793491441506
TC,2010-04-13 00:15:00,qUD,0.00985724884273655
TC,2010-04-13 00:15:00,qUT,0.000325239007038923
HOR,2010-04-13 00:30:00,qDT,3.8873465595258e-05
HOR,2010-04-13 00:30:00,qDU,4.81169725073377e-05
HOR,2010-04-13 00:30:00,qTD,4.54808072317849e-06
HOR,2010-04-13 00:30:00,qTU,2.05872058215419e-05
HOR,2010-04-13 00:30:00,qUD,0.033325299494908
HOR,2010-04-13 00:30:00,qUT,0.0611240694383415
TC,2010-04-13 00:30:00,qDT,0.000137774470465217
TC,2010-04-13 00:30:00,qDU,0.000270100302255722
TC,2010-04-13 00:30:00,qTD,7.87437873790511e-05
TC,2010-04-13 00:30:00,qTU,0.000331171690464663
TC,2010-04-13 00:30:00,qUD,0.00757501748349807
TC,2010-04-13 00:30:00,qUT,0.000348109826776376
HOR,2010-04-13 00:45:00,qDT,3.88751511896617e-05
HOR,2010-04-13 00:45:00,qDU,4.81598873985406e-05
HOR,2010-04-13 00:45:00,qTD,4.52899825509485e-06
HOR,2010-04-13 00:45:00,qTU,2.06055671042807e-05
HOR,2010-04-13 00:45:00,qUD,0.031598595492327
HOR,2010-04-13 00:45:00,qUT,0.0612078529240422
TC,2010-04-13 00:45:00,qDT,0.000137793265309163
TC,2010-04-13 00:45:00,qDU,0.000368052679868104
TC,2010-04-13 00:45:00,qTD,7.82661333303585e-05
TC,2010-04-13 00:45:00,qTU,0.000331641694495397
TC,2010-04-13 00:45:00,qUD,0.00473087321661409
TC,2010-04-13 00:45:00,qUT,0.000394176742479675
HOR,2010-04-13 01:00:00,qDT,3.8876548052484e-05
HOR,2010-04-13 01:00:00,qDU,4.82008124363776e-05
HOR,2010-04-13 01:00:00,qTD,4.5108906873549e-06
HOR,2010-04-13 01:00:00,qTU,2.0623077021365e-05
HOR,2010-04-13 01:00:00,qUD,0.0299591898406057
HOR,2010-04-13 01:00:00,qUT,0.0612795764780015
TC,2010-04-13 01:00:00,qDT,0.000137823413036359
TC,2010-04-13 01:00:00,qDU,0.00050124621253236
TC,2010-04-13 01:00:00,qTD,7.79648657949142e-05
TC,2010-04-13 01:00:00,qTU,0.000331934311339376
TC,2010-04-13 01:00:00,qUD,0.00295226496635141
TC,2010-04-13 01:00:00,qUT,0.000446245643869059
HOR,2010-04-13 01:15:00,qDT,3.8880214578401e-05
HOR,2010-04-13 01:15:00,qDU,4.82821495799596e-05
HOR,2010-04-13 01:15:00,qTD,4.47452158136955e-06
HOR,2010-04-13 01:15:00,qTU,2.0657877395506e-05
HOR,2010-04-13 01:15:00,qUD,0.0266634481773382
HOR,2010-04-13 01:15:00,qUT,0.0614568825962761
TC,2010-04-13 01:15:00,qDT,0.000137877983870105
TC,2010-04-13 01:15:00,qDU,0.000718401898928998
TC,2010-04-13 01:15:00,qTD,7.77796239632418e-05
TC,2010-04-13 01:15:00,qTU,0.000332109824899887
TC,2010-04-13 01:15:00,qUD,0.00188964203922142
TC,2010-04-13 01:15:00,qUT,0.000504775609133493
HOR,2010-04-13 01:30:00,qDT,3.8883479986658e-05
HOR,2010-04-13 01:30:00,qDU,4.83545801121901e-05
HOR,2010-04-13 01:30:00,qTD,4.44213481888055e-06
HOR,2010-04-13 01:30:00,qTU,2.06888670453048e-05
HOR,2010-04-13 01:30:00,qUD,0.0237254383493427
HOR,2010-04-13 01:30:00,qUT,0.0616148907785882
